id,cltv
94728,87325.90182799731
94729,113719.31414792345
94730,101227.93834469953
94731,136990.78298652454
94732,139180.9368849949
94733,53032.34445577209
94734,119333.4862566717
94735,116607.31222553784
94736,99725.06534906464
94737,51686.20909783476
94738,114208.63460239526
94739,123191.07399441345
94740,108171.64222527783
94741,115468.40517988603
94742,128691.3717937722
94743,132701.74095684523
94744,112648.35925094683
94745,142545.54365573294
94746,108460.45709290312
94747,48973.651998715606
94748,131014.69298978423
94749,125711.4911326594
94750,50552.81602712439
94751,148810.53469755492
94752,66904.4124920681
94753,45224.102390637716
94754,134477.86401324384
94755,48751.55664119255
94756,65034.86256826936
94757,120523.16673677789
94758,104791.94897577004
94759,123750.78827462227
94760,112077.04323425148
94761,44627.80096984031
94762,113153.59831565137
94763,50427.400349490264
94764,131448.66188069884
94765,121236.80969094789
94766,53316.45649207896
94767,48492.59909469616
94768,145091.60269526875
94769,128841.39560054355
94770,146841.33332128124
94771,158890.11153742432
94772,48861.59626435955
94773,127453.01535259101
94774,131848.91202205312
94775,98105.81550006523
94776,134512.10324193037
94777,89751.77886392002
94778,47955.95182614047
94779,104952.73850775331
94780,50273.947735891
94781,45333.556293199144
94782,121783.49113461605
94783,162180.3025103187
94784,120142.59499751095
94785,109348.32571599838
94786,57306.93867179705
94787,48984.70508347178
94788,48003.653380048556
94789,50327.832745909276
94790,52202.93500221721
94791,133389.22611923187
94792,132426.2125566106
94793,166720.957671537
94794,102948.60102563247
94795,135910.3973308322
94796,125684.49444871237
94797,52842.524739087065
94798,90404.5060982258
94799,125252.1224226372
94800,56069.07182628777
94801,50420.37620254141
94802,85689.93904316188
94803,161132.34404999198
94804,119983.91013498322
94805,52321.85111718428
94806,129793.56034446339
94807,103484.31468026021
94808,128499.82230385994
94809,47956.04901851885
94810,126954.91116308451
94811,169177.26790241429
94812,60278.75999579194
94813,132881.89943116976
94814,47088.93693796093
94815,127996.40494065308
94816,52215.20115823097
94817,52072.89457426634
94818,116795.3478974035
94819,48089.843679645055
94820,51391.414439958295
94821,52683.18370073071
94822,272624.4867458596
94823,155118.71744505892
94824,106689.97733012532
94825,141611.92533141794
94826,46422.2470717119
94827,106581.76568894729
94828,113605.94310275216
94829,125618.74161164887
94830,139731.3304826679
94831,127609.55233177428
94832,63794.725659474054
94833,136166.06537645293
94834,131713.54176281957
94835,137933.90943153083
94836,50251.11592690862
94837,52427.265006824935
94838,54777.69513523658
94839,114223.67418205627
94840,49610.750683834114
94841,45772.44834963532
94842,83934.78683722192
94843,45482.36699474189
94844,49205.493553106484
94845,97344.22308430288
94846,65296.402217587194
94847,144339.7859181943
94848,56494.948414138744
94849,120663.37188993565
94850,131080.58930039007
94851,154770.50935447196
94852,140154.41993435874
94853,49032.62711616236
94854,99819.46691857492
94855,37841.742486870615
94856,50243.102856071244
94857,50158.67382038163
94858,107437.27857411819
94859,122631.7150320926
94860,52475.96901772837
94861,47999.87074011478
94862,46031.52678244096
94863,124609.43002033948
94864,146215.36838046083
94865,135955.12366228626
94866,107483.23621518245
94867,127039.22579088359
94868,45412.18337426959
94869,52691.6313064364
94870,46604.10388827157
94871,92237.59281362772
94872,53106.96914057509
94873,110755.61733705486
94874,124916.70645896666
94875,49695.76501762545
94876,108257.32440310705
94877,117478.16330496634
94878,130489.51476818022
94879,100398.42185320667
94880,86416.84106016532
94881,134132.2574357121
94882,91333.11916570015
94883,173273.1202769372
94884,101054.68089463591
94885,95472.20807708887
94886,175923.3809562356
94887,182250.58360310568
94888,132036.47934346696
94889,89301.55187788271
94890,164750.77803758526
94891,152151.33819399908
94892,104417.36456865854
94893,102466.93954527337
94894,59532.75212166433
94895,52720.57465281412
94896,138367.94502365447
94897,49439.083106088976
94898,114526.48641900533
94899,83617.0248029358
94900,114842.73131083502
94901,53299.30780148367
94902,116782.34805671306
94903,46352.49265994452
94904,108333.64550178967
94905,113396.6585261236
94906,47502.64702288155
94907,106896.53836769417
94908,90578.1439253872
94909,51762.831328780456
94910,56148.96334965696
94911,161461.9945342089
94912,107877.57114040224
94913,58949.25426701671
94914,85689.93904316188
94915,112596.54818600694
94916,48451.24765909056
94917,49334.87861994275
94918,149654.8646766274
94919,101346.82600997286
94920,131558.78760647823
94921,115474.0098394144
94922,133987.63378582257
94923,53223.49847215592
94924,110994.40447572702
94925,44145.78220864752
94926,124298.33613024591
94927,53410.276895443836
94928,146331.66348048908
94929,113532.20906114683
94930,109601.9332939324
94931,100255.07842152838
94932,49155.05111204787
94933,51483.844083478645
94934,55305.54688629161
94935,122902.64438353023
94936,122037.69423631378
94937,49360.329010642556
94938,144477.9670785404
94939,101190.85309334207
94940,100539.4434135585
94941,52253.28514023619
94942,55014.95134759948
94943,49495.821284674996
94944,53984.436537291534
94945,52630.45486904958
94946,57725.670680758936
94947,46551.48477741731
94948,97200.87965262459
94949,160522.09525259983
94950,48934.810726811425
94951,49462.8607988542
94952,139025.95052465337
94953,118643.63019629876
94954,55582.52159817939
94955,59689.19391996338
94956,57618.38905704829
94957,124521.66906996642
94958,47763.78254560241
94959,139271.27235814897
94960,103409.79884633893
94961,111696.63868579929
94962,46352.49265994452
94963,51124.7959006752
94964,51886.81017487944
94965,102861.234621226
94966,113208.27765970852
94967,102353.05921625708
94968,113613.1830137623
94969,84812.46048170727
94970,115543.32481108843
94971,132036.47934346696
94972,48317.60409124502
94973,111316.00683556913
94974,46757.03198400268
94975,103308.65209539581
94976,124670.76658699465
94977,50552.81602712439
94978,152085.6766068985
94979,108686.9595035424
94980,55644.239273628504
94981,125699.83221829568
94982,110055.09246362637
94983,51769.611799262864
94984,55446.625837001266
94985,50851.61555634586
94986,107054.37920607773
94987,52388.798644924515
94988,108864.1977026669
94989,108150.31248870718
94990,131031.81300076075
94991,58495.90765336779
94992,126598.92193570892
94993,51220.9882231326
94994,48069.86677367908
94995,123207.48915425457
94996,59661.86977583188
94997,123066.69465511263
94998,51764.77653375615
94999,51619.66863079261
95000,182462.99313175376
95001,159257.93134723243
95002,132406.35556041368
95003,110986.69156303002
95004,102372.57272447486
95005,118343.83557523206
95006,100398.42185320667
95007,88569.37199148696
95008,44592.57833433966
95009,132122.0266811719
95010,146212.7765094757
95011,51194.23384378657
95012,118274.23960052869
95013,51124.171842053736
95014,47983.40476833205
95015,99297.29930556945
95016,132892.44164484413
95017,146181.07285187632
95018,54589.886457909364
95019,113352.53159867559
95020,49518.91330973461
95021,46159.66687364225
95022,48629.25524026716
95023,132855.7284227065
95024,113667.42263287483
95025,117755.77017577345
95026,159001.34347345462
95027,65162.24074770498
95028,90427.3969232238
95029,54669.97267872146
95030,54324.17176600454
95031,140223.78361441146
95032,164799.3757528836
95033,97200.87965262459
95034,50997.03088031596
95035,48940.16223231257
95036,51065.224189310306
95037,154097.87839389386
95038,48432.1085148429
95039,118696.01093481694
95040,145996.8912752381
95041,117068.47755649342
95042,161484.59279279617
95043,130871.63687552988
95044,82900.20214075809
95045,45884.272546599415
95046,136717.97209860355
95047,109432.2086256963
95048,147275.58648921634
95049,132089.52574844664
95050,109668.15036533786
95051,120488.75730305503
95052,118600.08108055279
95053,109696.07091415461
95054,130766.57925990435
95055,114290.00499267195
95056,133076.39736887638
95057,47924.0483466874
95058,142343.57451811028
95059,48789.34357647545
95060,114482.73021910434
95061,55434.08272223469
95062,142138.1485462244
95063,154636.5152943477
95064,164046.25232625142
95065,117053.54846237853
95066,126039.44597677697
95067,154909.28188137314
95068,127542.56782820178
95069,48603.87986008821
95070,48798.74936847772
95071,130513.636866593
95072,112810.95234274065
95073,90774.64186127536
95074,90674.08780671658
95075,113735.62146157266
95076,90997.2900316321
95077,119600.49787412249
95078,157145.61015957853
95079,111532.23803618377
95080,132715.8013691251
95081,44171.16530164859
95082,51704.18554565273
95083,146229.95267209003
95084,117646.10188520545
95085,87009.54756834904
95086,94290.4433390033
95087,50639.31551438593
95088,51165.81849867218
95089,134512.10324193037
95090,122066.41495720569
95091,123204.14353513367
95092,54159.68503971865
95093,50862.589095121715
95094,113443.02400291731
95095,47546.62323435561
95096,160583.62626464214
95097,49387.219995277286
95098,122270.14974999015
95099,100825.5658859188
95100,117539.01935483723
95101,136086.0333810671
95102,117347.99704935757
95103,117799.7665325947
95104,46634.99528956206
95105,46399.435760139226
95106,94986.43609127658
95107,97557.14342219828
95108,131332.30452560686
95109,127864.32476089781
95110,130185.1330139656
95111,111532.23803618377
95112,120935.61545134557
95113,48895.366725900414
95114,110896.20672937734
95115,44919.03596861042
95116,50546.83125544882
95117,49278.71867772317
95118,112080.34494394418
95119,131005.67399095694
95120,102166.47063131418
95121,110270.81841797904
95122,46152.673910731624
95123,123134.00417500688
95124,53163.29997761856
95125,46854.966530867394
95126,57896.89208016564
95127,45435.66015823576
95128,142509.44034364517
95129,120451.72832932312
95130,131426.3375243215
95131,114151.18296568365
95132,129487.23660320611
95133,151282.026339142
95134,127150.07011973293
95135,138643.25395512267
95136,114833.30411303966
95137,114752.12522775283
95138,105390.52833072546
95139,106795.52881531973
95140,45482.36699474189
95141,135040.9463757034
95142,47386.514900883325
95143,46009.50222314044
95144,114726.45882621399
95145,48983.84592140687
95146,123256.93445615465
95147,110478.40043280848
95148,108176.55434768708
95149,100482.07676731539
95150,91339.63044297518
95151,124058.16885489014
95152,53195.37099848312
95153,122540.27257418599
95154,54293.134264218555
95155,120467.94661036138
95156,54925.5638151166
95157,102179.30661544272
95158,87469.2452596756
95159,89446.85055294157
95160,104350.41972422063
95161,111447.58317216218
95162,53564.10515695914
95163,97256.58202935151
95164,122749.68378719097
95165,126454.48472603738
95166,159013.62977465827
95167,49483.490465522635
95168,104549.92333029464
95169,54298.52314847162
95170,63723.06413327861
95171,104636.40226803054
95172,105591.41420621869
95173,183119.0778907574
95174,138583.15263590615
95175,46352.49265994452
95176,96245.92632869146
95177,127014.35747685409
95178,115426.94571955196
95179,123401.9221178601
95180,48388.63839914825
95181,52132.083055465395
95182,132652.72430887338
95183,44627.80096984031
95184,102551.94862094549
95185,130295.14540070925
95186,107237.53517586945
95187,88592.62702131673
95188,121063.38453956944
95189,123193.22224337028
95190,48419.024557948
95191,126143.59316418476
95192,55004.15885298996
95193,122915.11926304163
95194,124024.36893404514
95195,145877.6447371195
95196,57344.78936766131
95197,59626.15230089432
95198,130585.35272849296
95199,134300.53200450802
95200,136163.91435574682
95201,104065.57904834059
95202,68664.36872342484
95203,52960.06319224582
95204,138094.64801331624
95205,42310.90864134141
95206,52113.6224018358
95207,133471.88145523999
95208,116982.6851742725
95209,51828.44623817707
95210,114062.8927710623
95211,49562.72190943483
95212,49065.50494321635
95213,127109.53252088296
95214,131833.75850274184
95215,133522.60892985621
95216,45908.0530687764
95217,55495.2667304041
95218,121999.47122597788
95219,131260.74013533234
95220,150044.85084376115
95221,161257.913725505
95222,123081.6047954174
95223,110431.24388252146
95224,47761.73306512864
95225,50069.474535754416
95226,109155.9791452433
95227,117651.72029629909
95228,44251.47229279744
95229,48256.486453723424
95230,109070.83711927981
95231,51134.81026534419
95232,127200.51334219963
95233,112101.9630920554
95234,117679.08604256119
95235,118311.41591198176
95236,46019.29926495051
95237,53781.1089352932
95238,54420.172192270045
95239,135683.20202658183
95240,111113.0824588729
95241,141876.30507751973
95242,100983.20435944758
95243,49862.36381577309
95244,88569.37199148696
95245,70645.19339774238
95246,69252.27298257078
95247,160747.52378630027
95248,126144.8121723818
95249,48624.627448838284
95250,47561.03676090491
95251,48179.76843005907
95252,121767.9564962829
95253,131824.56228839234
95254,91480.22732871246
95255,56558.8599754051
95256,162995.14755134008
95257,50533.81046726011
95258,88426.02855980866
95259,104034.63111890081
95260,112240.1965486806
95261,141768.90117734097
95262,48776.59989951357
95263,55953.80049802971
95264,46396.32723800395
95265,49019.25819437399
95266,90997.2900316321
95267,117348.34071816376
95268,116489.11245184933
95269,121743.73770408392
95270,47650.42070381108
95271,178964.3014258961
95272,195304.96385731891
95273,109707.17076969885
95274,113108.55063647631
95275,111789.2598791618
95276,129385.46855743998
95277,96180.38965902364
95278,101551.15351007029
95279,91450.86901013063
95280,104122.01133130289
95281,53256.71515860076
95282,45116.444294012756
95283,100082.5066467216
95284,51552.67098331285
95285,88203.38038945192
95286,139217.57457081994
95287,96451.00489339964
95288,51294.375455464404
95289,110454.63822879407
95290,53753.26278396773
95291,48083.157778211535
95292,134171.19010652642
95293,120108.66602723383
95294,129214.29968864116
95295,123168.59381607117
95296,208905.79228077043
95297,103016.52334530989
95298,101403.81783588752
95299,45027.585164604454
95300,137110.6715456835
95301,128232.41827101861
95302,46328.06206895504
95303,54519.31884190211
95304,76926.1270476924
95305,115454.62324425913
95306,138242.71318700223
95307,128370.5268420651
95308,42575.02507661885
95309,110738.51091548888
95310,52221.51768784158
95311,113667.42263287483
95312,133940.7739763485
95313,108161.21958710346
95314,117878.19646889121
95315,144711.04002750223
95316,44691.52282536369
95317,58102.42317331219
95318,128877.88424202442
95319,180721.03993489878
95320,49450.664251237744
95321,122267.84200860035
95322,140462.67616571725
95323,156041.86838736324
95324,56342.31213678914
95325,112353.46026054997
95326,54253.78373340835
95327,102603.02549225965
95328,93119.90618374888
95329,116731.4088963274
95330,52514.94005278248
95331,123523.79450857332
95332,132207.68767259482
95333,54408.13121995682
95334,113719.31414792345
95335,99916.12031454736
95336,113277.1944052421
95337,129220.09218660601
95338,111213.84795991532
95339,109024.57132566234
95340,109036.26653964486
95341,114674.56731116537
95342,137161.79530348402
95343,120961.73041292824
95344,59978.789875147886
95345,126826.80848060515
95346,115267.39303772832
95347,110431.24388252146
95348,133168.9305002209
95349,140290.86893203072
95350,53759.53547040085
95351,65371.96122547551
95352,153931.35075298368
95353,124703.40890060471
95354,140536.95069937623
95355,96938.74452950312
95356,123614.92201524405
95357,148980.73038494427
95358,133667.31897773797
95359,46117.704066129816
95360,128451.25676819313
95361,109471.95549242916
95362,117679.08604256119
95363,44031.76154138199
95364,120075.00114980595
95365,64065.2343880297
95366,107229.66673376961
95367,108345.05158227572
95368,49815.20534625856
95369,138822.967531962
95370,111678.30961853622
95371,115117.07842124753
95372,124131.53689216661
95373,120790.71769571432
95374,50884.94383336903
95375,49815.20534625856
95376,159628.32560339413
95377,89573.7684256908
95378,102457.98592185047
95379,52395.91424991648
95380,140977.50763209435
95381,122705.74604029837
95382,120737.30651612619
95383,106616.0736880436
95384,107058.3983384627
95385,165676.49674888342
95386,138478.8277166773
95387,45658.616152917995
95388,133428.06837841278
95389,89446.85055294157
95390,127661.2923281328
95391,49426.15422457523
95392,128452.32413723676
95393,123371.01476642615
95394,125226.52652324036
95395,49483.512096704006
95396,108172.3174794061
95397,52500.38173441989
95398,47062.48112470923
95399,128688.59258724694
95400,142983.2707671391
95401,45738.66663967418
95402,136645.9615547672
95403,119659.56664725079
95404,110335.56410480024
95405,134048.7440560343
95406,127367.45762403448
95407,98105.81550006523
95408,47771.47191781617
95409,97258.97434402122
95410,47956.4699522408
95411,138626.42374724918
95412,114940.05296273547
95413,115977.86606222205
95414,111224.62184233904
95415,122356.71481471253
95416,179383.8340278208
95417,54273.073878551804
95418,87927.10517023796
95419,113667.42263287483
95420,142071.3957641361
95421,130173.53495061908
95422,52640.965690200246
95423,111514.65586180691
95424,51431.855856984585
95425,97200.87965262459
95426,123091.14490012356
95427,100107.34053019309
95428,49986.07546472354
95429,110306.2748981418
95430,157406.4677101754
95431,54655.11339133513
95432,54555.86068721668
95433,54283.08278664291
95434,92353.88836659312
95435,98632.05155379578
95436,155127.20402245896
95437,109073.17752019492
95438,120950.17918060297
95439,56598.99678420084
95440,47021.357967946315
95441,47986.576785948346
95442,174317.59463135354
95443,138428.89285666563
95444,160637.07683676342
95445,97808.99079097406
95446,55219.23753276395
95447,131646.39098582472
95448,124761.5733070501
95449,48082.691333190756
95450,51083.28154735929
95451,126581.96868336214
95452,53702.72236200184
95453,114599.05607997558
95454,111535.85430077107
95455,56788.479347530876
95456,49060.43978351798
95457,117430.14195787927
95458,47338.78049775272
95459,136521.4785972546
95460,45208.37765435516
95461,52193.139829200816
95462,119060.51206035711
95463,133391.07839752443
95464,89753.00934595207
95465,123951.44960741898
95466,52887.852983623794
95467,111535.85430077107
95468,56263.52009008679
95469,97662.05455417615
95470,108586.22381276562
95471,53733.441223848255
95472,141716.7696408675
95473,119621.2820892851
95474,128071.97560816898
95475,170157.72787232703
95476,50408.7381018261
95477,131550.8754312221
95478,96927.33844901707
95479,122759.64329547033
95480,127788.10972252404
95481,98587.2093899153
95482,45739.69027981942
95483,96148.74356355077
95484,88647.26208198517
95485,83707.34056010398
95486,49218.31648186879
95487,45019.62145015417
95488,132083.1250848093
95489,90753.3242889698
95490,88780.02733112684
95491,57239.79866414223
95492,169828.2621600595
95493,49744.285054895954
95494,153125.31124544158
95495,44527.891978546555
95496,52397.24391968417
95497,113543.05563284332
95498,50624.59561766415
95499,116782.34805671306
95500,107488.57827825278
95501,147237.40652685688
95502,131820.5416655789
95503,53163.29997761856
95504,47936.792377857346
95505,125039.71763378385
95506,46770.00068507173
95507,113944.13465973808
95508,91356.80761250509
95509,129985.4993847191
95510,48981.136875052354
95511,60191.29744503195
95512,125896.98940794129
95513,88491.21246350155
95514,107423.66196483852
95515,45935.79504070155
95516,138124.35613691583
95517,137974.43310872294
95518,100733.01100117444
95519,152970.21371175288
95520,142928.92937007
95521,126577.18272369761
95522,135205.6481321067
95523,113824.51651252693
95524,127062.87088810612
95525,51649.85927321202
95526,53369.92470266955
95527,55045.29056716877
95528,51289.043105607256
95529,103739.67317610962
95530,126944.15323639392
95531,111993.54143939455
95532,47914.82974683849
95533,136086.0333810671
95534,123439.21436009556
95535,109151.85914300682
95536,48683.381749033084
95537,56802.74203634446
95538,46168.00932881019
95539,107265.78938564418
95540,120056.73872280522
95541,105669.1396222303
95542,93100.9445521866
95543,141669.3083948142
95544,54273.073878551804
95545,96167.53959358233
95546,123529.87747730942
95547,117838.0533457395
95548,50296.94212134672
95549,160129.60694724665
95550,48798.74936847772
95551,115796.67080369769
95552,103603.62772287727
95553,50157.42474488281
95554,115975.54049598196
95555,145490.55781986602
95556,129755.32584105433
95557,118741.79638660225
95558,136757.23554357348
95559,51114.83836347791
95560,141134.00222752895
95561,108712.58964084047
95562,115040.5959656278
95563,50508.88058388098
95564,111590.92660384047
95565,105914.46510769415
95566,46796.116911768564
95567,116945.5489507387
95568,141576.51242610454
95569,109036.26653964486
95570,95413.31698729015
95571,90788.31553008102
95572,56215.689802305205
95573,58650.869169842554
95574,121568.34401837294
95575,63778.09054326194
95576,127700.17837502323
95577,109958.01403143947
95578,188836.0394238323
95579,64692.73366229568
95580,156830.79151386497
95581,101465.78966736993
95582,140345.06909555168
95583,160458.09400899534
95584,106808.25813411687
95585,105041.62508690014
95586,52221.51768784158
95587,49371.148548953825
95588,143577.46619642523
95589,89782.49425579041
95590,124363.80208943044
95591,100758.40540810689
95592,136012.70102777428
95593,117433.30855530068
95594,124131.53689216661
95595,167665.77692141113
95596,44860.6809980458
95597,47516.113275828066
95598,108591.91010589382
95599,50963.04081843853
95600,96996.69613321233
95601,128651.55126503245
95602,112390.94351287324
95603,125474.40968497988
95604,105408.45889536782
95605,50421.521296277344
95606,139386.7989795793
95607,52235.597503989695
95608,53586.36811484903
95609,114386.00690951092
95610,100048.58917127228
95611,101243.20432718271
95612,50249.24251366704
95613,133536.28396856508
95614,55795.4804176672
95615,47761.65098864434
95616,159869.94288729384
95617,153665.2645193621
95618,106143.13833095373
95619,116397.20322203847
95620,122320.36561357428
95621,104841.43867963192
95622,117453.54251217254
95623,141415.8717881766
95624,49350.45519103963
95625,154959.1820084067
95626,163367.84921274253
95627,50420.37620254141
95628,162458.75365610077
95629,119414.12779614136
95630,115792.79581132549
95631,128485.06954054232
95632,86405.78135405842
95633,150661.33117093542
95634,52382.57687296806
95635,115196.67508427777
95636,96197.79180337953
95637,96756.91585405439
95638,53833.35347176052
95639,51135.68149304472
95640,101989.54763910343
95641,119447.01029919801
95642,136107.40222886283
95643,137263.29657241201
95644,120698.68851760711
95645,131863.00570063805
95646,115082.07813006632
95647,47498.438854483706
95648,102632.78805305343
95649,129334.96927731718
95650,122019.18750172835
95651,48331.10840164153
95652,48488.54687000579
95653,87535.76702696146
95654,98308.24860620245
95655,54225.49234849142
95656,109382.12404527537
95657,47984.2344593793
95658,134150.1290628464
95659,133671.61803940506
95660,140837.55037569886
95661,53582.256518491195
95662,127369.62752871409
95663,143655.76596091266
95664,103384.6085906732
95665,141075.98481249006
95666,100843.91722191888
95667,106428.95585786506
95668,116615.42257542117
95669,110913.8735208488
95670,48873.63029611297
95671,102480.93550420356
95672,101065.86041753767
95673,109877.71808373727
95674,125181.46974637594
95675,143148.13563195147
95676,114409.74827045923
95677,123401.9221178601
95678,136000.3930529833
95679,138785.9591839014
95680,121767.64242309253
95681,126099.57864522937
95682,164307.8282234693
95683,52321.17130210143
95684,54378.020370766106
95685,121126.18946325748
95686,91240.30574481467
95687,141832.95203671057
95688,108203.46583032495
95689,47536.94892083003
95690,51892.41621967543
95691,129606.6698929533
95692,51165.81849867218
95693,121790.31554386516
95694,50292.93937348032
95695,50376.90496323765
95696,57283.7738292518
95697,52427.265006824935
95698,53467.386653852926
95699,137937.495659358
95700,47771.47191781617
95701,89751.77886392002
95702,137240.12023070303
95703,158911.9782181954
95704,96630.10426294093
95705,86708.98617550227
95706,101604.90571114441
95707,50550.99650060163
95708,109794.46034879332
95709,45820.683053868845
95710,138014.69826184702
95711,50720.750844006936
95712,111626.42527239062
95713,64839.43138956992
95714,157647.16681096423
95715,92054.85930754285
95716,137944.63868659802
95717,129408.39375562263
95718,54920.51655232603
95719,124932.99279012818
95720,88940.19005547177
95721,97332.85277138508
95722,97344.22308430288
95723,46334.38300612533
95724,149339.54053810303
95725,43393.42682257349
95726,147995.01017062753
95727,125432.39381634594
95728,143630.17006151582
95729,50283.34192664384
95730,47425.84836258775
95731,110200.24480616977
95732,49187.386963638484
95733,110689.70698478824
95734,151022.06923658517
95735,97706.18417029387
95736,53692.08036932095
95737,47992.48470391871
95738,52949.541704914984
95739,106662.85049590656
95740,121101.2873108268
95741,113716.69323171885
95742,49629.447039266124
95743,110552.71283787163
95744,99623.37514725288
95745,93120.23470963858
95746,131590.48226091004
95747,49635.76093953173
95748,42496.005329635394
95749,106361.95445788355
95750,50379.62469974468
95751,50314.714312866075
95752,139770.9485917266
95753,43646.72344928696
95754,91184.24202782518
95755,139392.37466348553
95756,47905.40694936815
95757,52107.09087997462
95758,131739.23730965235
95759,53475.47221197574
95760,54217.01639359359
95761,114595.81675492812
95762,154909.28188137314
95763,121584.26268938783
95764,136604.9986733661
95765,133695.8194052173
95766,132335.16076384488
95767,123272.51063340086
95768,115014.65935730023
95769,112590.1655242273
95770,119255.5666736634
95771,111935.09359350691
95772,114274.43211664114
95773,144452.2008031451
95774,127504.61215354851
95775,49841.27105800114
95776,50677.88033929665
95777,146603.0504119657
95778,135126.07378608853
95779,54835.49238323124
95780,97332.85277138508
95781,52800.94541388856
95782,46636.48963364435
95783,50989.48209200592
95784,118439.4999328237
95785,130038.6712848248
95786,60430.40849727929
95787,151433.56817059105
95788,90774.64186127536
95789,125143.08517690345
95790,46767.925192022325
95791,48011.39550932808
95792,107212.40558923788
95793,49301.069847683444
95794,110030.68337807005
95795,46142.522371750245
95796,114676.81943089401
95797,53642.179998619395
95798,48137.487792825654
95799,92833.18423317405
95800,46271.97666778715
95801,52472.892255591236
95802,50233.321053379725
95803,97688.91395631543
95804,53596.11308951484
95805,49580.82677076765
95806,137916.98492313077
95807,53195.37099848312
95808,61900.21213485388
95809,42510.052517420605
95810,47038.55083565153
95811,112695.51285506783
95812,56839.79860631777
95813,120195.02168774218
95814,130599.67165764702
95815,106660.8817235471
95816,159920.4143939919
95817,126969.05759263925
95818,114250.53664846176
95819,112695.51285506783
95820,47973.35973162337
95821,100905.04249768856
95822,149677.01793600377
95823,141977.2800003906
95824,46554.7386948934
95825,140080.70788510868
95826,156271.8371440452
95827,111249.14141212344
95828,99811.11462295818
95829,108856.0377138416
95830,46793.6118658537
95831,100398.42185320667
95832,130347.31564007071
95833,182667.56040439918
95834,132926.9131973372
95835,103475.59202099906
95836,131713.54176281957
95837,137338.55435715907
95838,132298.84347915841
95839,51679.32086741037
95840,50290.91313499486
95841,142251.67026397117
95842,43262.41804253501
95843,46584.53244843321
95844,173683.72844585998
95845,144672.67451867159
95846,131113.07424449112
95847,142928.61652215503
95848,46497.554576408125
95849,87821.84222611076
95850,98985.3394247596
95851,149654.8646766274
95852,120070.17850539074
95853,49739.29587666989
95854,118435.92853315137
95855,44966.77670967024
95856,123477.68749037698
95857,47937.63983822763
95858,129607.23819362196
95859,154426.0271264212
95860,62896.73844093464
95861,136935.23605305245
95862,123271.11857678715
95863,49700.49714812717
95864,60833.155796315514
95865,142039.56190656216
95866,133978.288990855
95867,51121.52187359719
95868,120091.95556343894
95869,98296.87829328465
95870,99663.8931147051
95871,114498.13807595287
95872,54486.33463678988
95873,61631.1332888639
95874,46106.13789136867
95875,49217.02000583993
95876,55866.095883332826
95877,88981.06191750708
95878,91330.90561072667
95879,113430.9535395739
95880,102015.77290907472
95881,109134.56082502811
95882,122753.30005177826
95883,148782.831970941
95884,44282.21863968047
95885,50411.59906175851
95886,97277.98456275296
95887,52042.205140094266
95888,129659.70873294573
95889,168357.67119838772
95890,51415.02825096398
95891,49450.664251237744
95892,91632.92032939005
95893,127874.33959958528
95894,99513.35763391672
95895,113401.82704166416
95896,50574.822277953135
95897,94322.3045806668
95898,48970.34802318222
95899,134204.0632830168
95900,46571.71748989073
95901,51619.66863079261
95902,111535.85430077107
95903,110523.80122790119
95904,197763.10668362313
95905,48429.964279608525
95906,136494.99822302285
95907,44050.61717154117
95908,58696.69066601908
95909,108761.01848574988
95910,44944.08827145956
95911,115718.74672725961
95912,53467.909164770506
95913,118584.67113592204
95914,52156.155299328006
95915,116188.55105900257
95916,51289.42704605187
95917,145753.21321764335
95918,128516.35861564694
95919,96035.0529148735
95920,113842.4824700902
95921,48895.467918833696
95922,80551.45488903782
95923,51954.21223231505
95924,118767.50488449741
95925,90018.93747777192
95926,136820.7446941
95927,116219.02153402568
95928,50362.496572431206
95929,122869.3679141577
95930,50134.50399562368
95931,122066.41495720569
95932,104535.3060699144
95933,50466.55320606155
95934,48009.55633078232
95935,62393.209147339694
95936,116563.99074164453
95937,128826.61110224781
95938,117605.20179509463
95939,118767.50488449741
95940,100733.01100117444
95941,99877.89043361749
95942,138230.53737089367
95943,53192.06234742371
95944,48702.83515750801
95945,138480.97397653048
95946,104641.27745639937
95947,92344.7834321999
95948,112896.96604059008
95949,157031.06489440872
95950,44913.44185901864
95951,113815.56482288653
95952,127504.46988713452
95953,49009.81261715499
95954,89196.884276939
95955,131063.69917498871
95956,120068.67889067507
95957,111534.20440842828
95958,184215.25116442484
95959,47371.34719413604
95960,53487.82247280111
95961,128504.32380317117
95962,49015.6781552539
95963,84375.27890959285
95964,119395.83790001423
95965,49450.664251237744
95966,147145.8365086819
95967,170564.20107018427
95968,49908.5460745487
95969,126692.83977167298
95970,48341.82358973931
95971,50209.66775500678
95972,107229.3297324898
95973,121265.55499402329
95974,125665.50021051422
95975,136779.19646234272
95976,55101.237404376814
95977,51557.20555977376
95978,47056.91777831969
95979,121770.51934226126
95980,129219.34391921117
95981,124635.55418961105
95982,130257.02654572978
95983,115975.54049598196
95984,48134.155508933065
95985,84675.84030243961
95986,45794.86555610786
95987,91937.03142078096
95988,46334.38300612533
95989,194130.38207156045
95990,47662.929965361705
95991,51306.66530854966
95992,62186.02547937762
95993,46259.31338961663
95994,128243.52812713326
95995,40235.65013231152
95996,107700.57325810404
95997,100158.68189318544
95998,102163.302069829
95999,91624.80231708415
96000,89536.22046895396
